formula,band_gap (MP)
Ba2SbBr,0.7405000000000002
Li6Cu(B2O5)2,0.7405999999999999
WS2(NCl)3,0.7406000000000001
V2Fe3Sb(PO4)6,0.7406999999999999
Cs2Sb2Pt,0.7406999999999999
VAg2HgO4,0.7406999999999999
V18Cu2O45,0.7408
Na2RhAuF6,0.7408
RhF6,0.7408999999999999
Sr3Ca(Fe2O5)2,0.7409999999999997
Li3V3P8O29,0.741
KZr2BiO6,0.7410000000000001
Li7Mn4CoO12,0.7410000000000001
Re6Te7Se8,0.7410000000000001
Cd2PtAu,0.7411000000000003
MgMoN2,0.7411000000000012
La13Al12Si18(N13O5)3,0.7412000000000001
Li10Mn2Fe3Co3O16,0.7412999999999998
Ge7(H2O11)2,0.7414
Mg(InS2)2,0.7414000000000001
Li4Mn3CoO8,0.7414000000000001
Ba2V2CuF12,0.7418
Ge3Os2,0.7418000000000005
MnZnSiO5,0.7419000000000002
Hf3Ni3Sb4,0.7419999999999991
LiMnPCO7,0.7422
Mo9O26,0.7422
Te4Mo(WSe)2,0.7422000000000004
Ca9Co(PO4)7,0.7423
LiMnPCO7,0.7423000000000001
LiFe4(PO4)4,0.7423000000000002
LiMnCO4,0.7424999999999999
CuNi3(CO3)8,0.7425
Li4V3P8O29,0.7426
Ca7(Si2O5)8,0.7426
LiMnPCO7,0.7426
LiV3O5F3,0.7426000000000001
Li8Bi2PdO10,0.7427000000000001
RbCr5S8,0.7427999999999999
MgV4O8,0.7429000000000001
Li4MnSb2WO12,0.7429999999999999
MnP2O7,0.743
K3YN2,0.7430999999999999
K3MgMnO4,0.7431000000000001
MgFe10O9F11,0.7431000000000001
Li2AlCoO4,0.7431000000000005
BaMg30CuO32,0.7431999999999999
Li3TiMn3O8,0.7431999999999999
Mg(InSe2)2,0.7431999999999999
Li3Co2(CO3)4,0.7432
K2ZrSi3O10,0.7432
CuH6SO7,0.7432000000000001
CaLaNbCoO6,0.7432999999999996
LiMnPCO7,0.7433000000000001
Zn(NCl)2,0.7434000000000001
In5Se5Br,0.7435
CrPO4,0.7435999999999998
LiVO2,0.7435999999999998
TmTlTe2,0.7435999999999998
CeSe2,0.7438
RbSn,0.7438000000000002
ThSbRh,0.7438000000000002
Li2TiCr3O8,0.7439
Na2SbAuF6,0.7439999999999998
MgNb2In2O8,0.7440000000000007
Co7(AsO6)2,0.7440999999999995
Li3MnO3,0.7440999999999998
Li4Co3NiO8,0.7441
Mn2Nb2ZnO9,0.7442
Rb2Se5,0.7442
CoSn3(PO4)4,0.7442000000000002
Ca(SnO2)2,0.7443999999999997
KRb2AuF6,0.7444000000000001
Nb3SBr7,0.7444000000000002
Li4Mn3CoO8,0.7444000000000002
HfCrAgS4,0.7444000000000006
MgH32(N2O)4,0.7445
Mn(PO4)2,0.7446
CuC9S2NF10,0.7446000000000002
Nb3O7F,0.7446999999999999
Li2MnVP2(HO5)2,0.7447999999999997
MgMn6(OF)6,0.7447999999999999
K2NbO3F5,0.7448999999999999
K3AuF12,0.7448999999999999
Li4V5O12,0.7449999999999997
CaCrO2,0.7450000000000001
MnPO4,0.7450000000000001
NaCaNbSi(SO6)2,0.7451000000000001
Zn(CoS2)2,0.7452000000000005
Li4Co3O7,0.7452999999999999
Rb2SbAuF6,0.7453999999999998
ZnCu2(MoO4)2,0.7454000000000001
Cr7(PO4)6,0.7454000000000005
AlCdInS4,0.7454999999999998
PrCuSe2,0.7454999999999998
Na2Ca2Si3Ge6(S3O16)3,0.7454999999999998
Sr3(InN2)2,0.7454999999999998
Cs2Pd(IBr2)2,0.7455
PrTl2InTe4,0.7455000000000007
NaN3,0.7455999999999999
UF5,0.7455999999999999
MgFe8(OF)8,0.7456
LiBH2,0.7456
HfMg30CO32,0.7456000000000005
Na2Zn3Sn(SO4)6,0.7456999999999998
SnGeSe2,0.7457000000000003
Cr2CuAgS4,0.7458
NbTlO3,0.7458
Fe5O3F7,0.7459
Li7Mn4CoO12,0.746
MnP2O7,0.7460000000000001
Li4Mn3CoO8,0.7460999999999998
CuTe2Br,0.7460999999999998
Li3V3P8O29,0.7461
AlGaCu2(SeS)2,0.7461000000000002
Lu2H16S3O20,0.7462
BaYCo4O7,0.7462
K6InP3,0.7462000000000002
Li2AlAu,0.7462999999999997
Tl9BiSe6,0.7462999999999997
NaMnP2NO10,0.7464000000000001
MgV3CrO10,0.7464000000000001
CaPbSe2,0.7464000000000004
Dy2MgNb2O8,0.7464999999999997
Cs2InSbBr6,0.7464999999999999
BaEuZrSnO6,0.7465000000000002
Mn2GeO4,0.7465000000000002
K5CuSb2,0.7465000000000002
AgGe2N3,0.7465999999999999
MgV4O5F7,0.7465999999999999
Li2RhAu,0.7466000000000004
Na3Sr3GaP4,0.7466999999999997
CuH20C6(NCl2)2,0.7467000000000001
Li4MnCo2O7,0.7468999999999997
Li4Ti3Co3(NiO8)2,0.7469000000000001
LiMnOF2,0.7469999999999999
V18Ag7O48,0.7470000000000001
CSN2,0.7470999999999999
MgAg6Mo2ClO7F3,0.7471000000000001
MgCd2Te2(MoO6)2,0.7471000000000001
CsSn,0.7471999999999999
Sr5Re3IO15,0.7471999999999999
Ga6SnTe10,0.7473000000000005
MnZnBiO5,0.7473999999999998
Li3MnV(PO4)3,0.7475999999999998
MoP2N2O9,0.7475999999999999
Li4MnOF5,0.7476
Li7Mn4CoO12,0.7477
Mg6ZnCrO8,0.7477
Ho2CdSe4,0.7477
SrLa3Cr4O12,0.7477
Li(Fe2O3)4,0.7477999999999998
Li7Mn4CoO12,0.7479
MnP2O7,0.748
ZnP2,0.7480000000000002
Li3TiMn3O8,0.7481
Na2V2CuH4(OF)6,0.7481
Li2MnVP2(O4F)2,0.7482
Li5V3P8O29,0.7483
RbMgFe(MoO4)2,0.7483
Rb4CeH12C3O17,0.7484000000000001
Na2WO6,0.7484000000000002
MnCr3(PO4)4,0.7484000000000002
Tl5In3Se8,0.7484999999999999
MnP2O7,0.7485999999999999
MnPO4,0.7485999999999999
Sr(GdSe2)2,0.7486000000000002
TbMn2O5,0.7486999999999999
Zn3P3H10C2NO13,0.7487
Li7Mn4CoO12,0.7488000000000001
Li3MnV4O12,0.7488999999999999
Ag2CO3,0.7489999999999999
MgFe6(O2F)4,0.7490999999999999
Na2Zn4SiSn4S11O48,0.7490999999999999
Ba2ErInTe5,0.7491000000000003
Ni(I5N3)2,0.7492000000000001
SrLaCoO4,0.7492999999999999
Rb2GaAs2,0.7494999999999998
NaAl(H2N)4,0.7495
Te2Mo(WSe2)2,0.7495000000000003
Mg(CoO2)4,0.7495999999999998
LiZn2Co,0.7496
Cs2CoCl4,0.7496999999999999
Ni(SN)4,0.7497
AuBr3,0.7497
Rb12Mg(ClO)4,0.7497
MnP2O7,0.7497000000000003
Li24MnCr11O36,0.7498
La3SmV2Cr2O12,0.7499000000000002
Na3H12Ru2(C2O9)2,0.7499999999999999
Li3Cu3(PO4)2,0.7500999999999998
Ca3LaFe2(MoO6)2,0.7500999999999998
MgMn2O4,0.7501
LiFe2O3,0.7501000000000002
Ag2Te(H2O3)2,0.7501000000000002
UFeO4,0.7501999999999995
Ag2Ge2O5,0.7502
Cu(N2O3)2,0.7502000000000001
TlIn5S7,0.7502000000000004
Na2Zr(MoO5)2,0.7503000000000002
Pb3O5,0.7503000000000002
CaSnS3,0.7503000000000002
Mg2Nb2SiS5O24,0.7504
Li24Mn5Cr7O36,0.7504
Mn5VO8,0.7505999999999995
Na3MgCu2SbO6,0.7505999999999995
Bi3PbWClO8,0.7507000000000001
MnV2O8,0.7507999999999999
AlSb2(TeCl2)2,0.7508999999999997
Li9Mn2Co5O16,0.7509000000000001
LiMn2(PO4)3,0.7510999999999999
Te2Mo(WSe2)2,0.7511999999999999
Na2Si3Sn2Ge2(SO8)3,0.7512000000000003
MgAl4Tl4O12,0.7512999999999996
LiMn2(PO4)3,0.7512999999999999
MgV4O5F7,0.7512999999999999
Li5V3P8O29,0.7513
MgMn2O4,0.7513999999999998
Mg2S2O13,0.7515000000000001
MgZrTi(PbO3)2,0.7515000000000001
MgMn4(NiO4)2,0.7515999999999998
Zr3AgHg3F20,0.7516999999999998
Mo3O8,0.7517
SrTaNO2,0.7517
MgFe12(OF)12,0.7517
LiAuI4,0.7517999999999998
CoCuH28(SO11)2,0.7518
Bi2Te2S,0.7519
LiMn2(PO4)3,0.7523
In2Ga(CuSe2)3,0.7523
CrB6P2(H17C3)2,0.7523
MgMn2(SbO3)4,0.7523
CaSn4S9,0.7523
CuH12(IN)4,0.7524000000000001
SnB6,0.7525000000000004
SrAl2(SiO4)2,0.7525999999999997
V6O7F5,0.7526000000000002
Li2Cu4S3,0.7526000000000002
Li4MnCo2O7,0.7526999999999999
MgMnPb2WO6,0.7526999999999999
Rb2U(ClO)4,0.7527
LiTiVO4,0.7527000000000004
CrP2O7,0.7529
NdCuSe2,0.7529000000000003
PdCl2,0.753
Li7Mn2(CoO4)3,0.7530999999999999
Sr8MgMn6O20,0.7530999999999999
Li4MnCrO6,0.7531000000000003
LiMg14MnO16,0.7531999999999996
NaLiMnPCO7,0.7532
Li4MnCrO6,0.7532000000000001
BaFe15O23,0.7532000000000001
Sm2Mg(BiO4)2,0.7532000000000001
Li4MnCrO6,0.7532000000000001
Ca3Er2(SnS4)3,0.7532000000000005
Li5Co4(BO3)4,0.7533999999999996
Ba3(SnP2)2,0.7533999999999996
Ga2Cu(SeO3)4,0.7535000000000003
Li2MnV3O8,0.7536
VOF,0.7536999999999998
MgMn3VO8,0.7537000000000003
Na3NbN2,0.7538
GeAs2O9,0.7538
KCr2H(CO)10,0.7538
Ca2Be2P2O9F,0.7538
Co4TeO8,0.7538
Ga4H12C15O31,0.7539000000000002
Mg6NbFeO8,0.7539999999999996
GdCuSe2ClO6,0.754
Li4TiCo5O12,0.7540999999999998
DyCO4,0.7540999999999999
K4MgV4O10,0.7541000000000002
SrLaTiMnO6,0.7541000000000002
LaTmS3,0.7541000000000002
K4Eu(PS4)2,0.7541000000000002
Ca2AlWO5,0.7542
Rb2PH3SO8,0.7542
Ga23N5O27,0.7542000000000004
BaMgMn4O8,0.7542999999999997
Tl2CoI4,0.7544
Li4MnCrO6,0.7544
SrWN3,0.7544
Na2Si3Sn4(SO8)3,0.7544999999999997
Li3V2H4(OF5)2,0.7545000000000001
Ag4Se(IO2)2,0.7545000000000002
K2LiGaAs2,0.7546000000000002
Li24Mn7Cr5O36,0.7546000000000004
Ba2ThCu2Se5,0.7546000000000004
LiLa2FeO6,0.7546999999999997
Li2Mn3SbO8,0.7547000000000001
Cs2Cu3(P2O7)2,0.7549000000000001
Ca2Mg5(SiO3)8,0.7549999999999999
In7Te10,0.7551999999999999
LiMnSnO4,0.7551999999999999
Cs2Cu2Si8O19,0.7552000000000001
Mo2O5,0.7552000000000003
Ca6Al2Fe4O15,0.7553000000000001
TlH2NCl2,0.7553999999999998
K2Na2Pr2MgNb2O10,0.7553999999999998
MgTiMn3O8,0.7554999999999998
Co3TeO8,0.7554999999999998
Li3MnV(PO4)3,0.7554999999999998
Mn4Si7,0.7555999999999994
TlGeBr3,0.7555999999999998
LaTiNO2,0.7556000000000012
Li4V3P8O29,0.7556999999999999
Cd4GeSe6,0.7557
Li4MnCrO6,0.7557
DyMn2O5,0.7557
Li2Mn3WO8,0.7557999999999998
NbSeCl3,0.7559
Li3Mn8(OF3)4,0.7559
Li7Mn2(CoO4)3,0.7559
MgMn2Tl2O6,0.7559000000000005
SrUO4,0.7559999999999993
Li3Mn2SnO6,0.7559999999999993
Ca(YbS2)2,0.7559999999999998
Cs2PdBr6,0.756
Na14Mg6Ti2Si5S7O48,0.7560000000000002
SmEu2TaO6,0.7560000000000002
MgV12Zn6O24,0.7561
Li6Mn3P8O29,0.7561000000000001
LaCrC6N6O5,0.7563
ReHCSN2Cl3O,0.7563
NaCaTiBiO6,0.7563999999999997
MgMn5O9F,0.7564
ZnInCu3Se4,0.7565
Cs3LiPb4,0.7565
CuH38C12(S4O7)2,0.7565
Bi2(Pb2S3)3,0.7565999999999997
K2Mn(PSe3)2,0.7566000000000002
CaV8(OF)8,0.7567999999999997
Tl2OsCBr2OF3,0.7567999999999999
MnP2O7,0.7568000000000001
BaMg14MnO16,0.7568000000000001
KHfCuS3,0.7570000000000001
Li3V3SbO8,0.7570999999999994
MgV3OF11,0.7572
UNi7(BO4)4,0.7572000000000001
Li2V5CuO12,0.7572999999999999
K2CuMoCl6,0.7574000000000001
Rb12Mg(ClO)4,0.7576
Na4Al3Si3ClO16,0.7576
Li9Mn7O16,0.7577999999999996
K2RbAuF6,0.7577999999999999
SnCN2,0.7578000000000005
MgCrO2,0.7578999999999998
W(BrO)2,0.7579
NaV2O4,0.758
Sr4Sm2MgTa2O12,0.758
MgMn9CdO10,0.758
Ba4La2SbRuO12,0.7580999999999998
Mn3TeO6,0.7581999999999995
Ba(GdTe2)2,0.7582000000000004
HfCrAgS4,0.7582999999999998
Ni3OF5,0.7583
Zn(Mo3O8)2,0.7584
MgCr3InO8,0.7584
ScMn2O5,0.7584999999999997
Na7Ca2SiGe2P5O24,0.7585
Li2MnCrO4,0.7585999999999995
HfSeS,0.7587000000000002
Li9Co7O16,0.7587000000000002
LaHoS3,0.7587999999999999
Mn9Zn3O16,0.7589999999999999
Te2Mo3W(Se2S)2,0.7589999999999999
ZnCrBiO5,0.7590000000000003
Li(NiO2)3,0.7590999999999997
CuHg(SeO3)2,0.7590999999999999
HfCrAgS4,0.7591000000000001
TiCuRh2,0.7591999999999994
Li9Co7O16,0.7593000000000001
SiSnO3,0.7593999999999994
CaMn2O4,0.7593999999999999
LiCr(Si2O5)3,0.7595000000000001
Tb5Mg(MoO6)2,0.7595999999999998
CoPO4,0.7596
LaNd3Mn4O12,0.7596999999999996
Sc2H10S3O17,0.7597999999999999
AgSb3PbS6,0.7599
Li9Mn2Co5O16,0.7599999999999998
LaErS3,0.7599999999999998
Cs4TlSbCl12,0.76
LiMnSnO4,0.7601000000000004
Cs4Pb9,0.7601999999999998
Li7Mn2(CoO4)3,0.7601999999999998
Cs3CoCl5,0.7602
Zn2Ga2S5,0.7602000000000002
MgMn3V2O10,0.7602000000000002
Ca3CoRhO6,0.7603999999999997
ZrOF4,0.7603999999999997
Mn5(FeO3)4,0.7605000000000004
Li7Mn4CoO12,0.7606000000000002
Sr2LiV2(Si2O7)2,0.7606000000000002
Y2Cl3,0.7606999999999999
Li4Mn5O9F,0.7606999999999999
Li5V3P8O29,0.7607999999999999
SbO2,0.7608999999999995
Hf3AgHg3F20,0.7608999999999999
Hg,0.7609000000000001
Li3V6N11,0.7609000000000001
Si2Ge5N6,0.7609000000000004
Li4Mn3O8,0.7609999999999999
NiAgF3,0.7610000000000001
AsPOs,0.7610999999999999
Sr3CaV4O12,0.7610999999999999
Cd2As3I,0.7611999999999997
Li7Mn4CoO12,0.7612000000000001
Li2CrO3,0.7612000000000001
NaCa3MgFe(Si2O7)2,0.7612000000000001
Li2MnCoO4,0.7612999999999999
LiFePt2,0.7612999999999999
U2CuAs2(HO)24,0.7613000000000001
Li6V3P8O29,0.7614
Sr2ZnCu2(SO)2,0.7614999999999998
Te2MoWSeS,0.7616
Fe2CuAs2(HO5)2,0.7616999999999998
Li9Co7O16,0.7616999999999998
U3Cu2H10(CO10)2,0.7617
Sr3CaTi3MnO12,0.7617000000000003
AlBiO3,0.7618
Li7Mn5O12,0.7618
Ca2ZnN2,0.7618
RbOs2O9,0.7619
Sn2N2O,0.7619000000000007
Ho(MoO3)2,0.7620999999999998
MgSbN(OF3)2,0.7621
LiCr2O4,0.7621000000000002
MgV4(O3F2)2,0.7622999999999998
MoHO3,0.7623
Co8Te(AsO8)2,0.7623000000000002
La2MnCrO6,0.7623999999999995
MnH4(SO5)2,0.7624
Lu2MnSe4,0.7626
Cs5FeO4,0.7626999999999997
MnP2O7,0.7626999999999999
Yb(SbSe2)2,0.7628000000000004
Li7Mn5O12,0.7629000000000001
Mg(Sb2O5)2,0.7629000000000001
K9Li3I2O13,0.7629999999999999
Te6Mo3WS2,0.7629999999999999
MoP2PbO8,0.7630000000000003
BaCaNbWO6,0.7630999999999997
MgNb2V2O10,0.7631000000000001
Na4FeO3,0.7631000000000001
Li6V3P8O29,0.7631999999999999
ErMn2O5,0.7631999999999999
Pr(BrO2)3,0.7632
Na2Nb2Ga2Si3(SO8)3,0.7632000000000001
Y(CuTe)3,0.7632000000000003
Ba2Ge2Te5,0.7633999999999994
Li4MnCo2O7,0.7633999999999999
LiMn5O3F5,0.7634000000000003
Ba2La3Nd(CuO5)2,0.7635000000000005
V2Ni(H4O5)2,0.7636000000000001
MgCu2SnHgS4,0.7636000000000003
Sn2W3Cl14,0.7636000000000003
WO2,0.7636999999999996
Ba2GdGaTe5,0.7637
V6O7F5,0.7637999999999998
Sr2Mg2V3O14,0.7637999999999999
AlHg2SbCl4,0.7637999999999999
CsZr6BI14,0.7638000000000003
NiBr2,0.7638999999999996
Li4Ti3Mn4(CoO9)2,0.7639999999999998
MgSbS2NCl6,0.764
K2Pd3Se4,0.764
PrTlTe2,0.7640000000000002
Li3V2(O2F)2,0.7641
Ca3(CoO3)2,0.7642
Sr3Fe2(SeO3)6,0.7642
MgV3FeO8,0.7643
Dy(CuTe)3,0.7643000000000004
Rb2P3,0.7643999999999997
W(BrO)2,0.7644
CuC32(NF2)8,0.7644000000000001
Ca3VN3,0.7644999999999995
CoNiO3,0.7645
Sr3(GeAs2)2,0.7645
MgZn2MoWO6,0.7645999999999997
Li5V3P8O29,0.7646
HRuN6Cl3O,0.7646
Li2Mn3O4F3,0.7646000000000002
Li7Mn5O12,0.7646000000000002
LiMn2O3F,0.7647999999999999
BaCeNbInO6,0.7648000000000001
HgF2,0.7648999999999999
Li3BH6,0.7648999999999999
As2PbS4,0.7649999999999997
CoH8Se2(ClO4)2,0.765
TeWS,0.7650000000000001
MgCr4(PO4)4,0.7650999999999999
Rb2Mg(FeO2)2,0.7652000000000001
Sr4Bi6Se13,0.7652000000000001
KPO3,0.7652000000000001
V3Co(PO4)4,0.7652999999999999
KCo(N3O4)2,0.7653000000000001
CaSO6,0.7654
Na6Ni3B9P6H3O38,0.7654
Na6V2O7,0.7654000000000001
LiMn6PO12,0.7654000000000001
K2Mo2P2O11,0.7654999999999998
Rb4Zr3Te16,0.7655999999999996
Mo3W(SeS3)2,0.7656000000000001
Fe(W3Cl7)2,0.7656000000000001
Ho2TeO2,0.7656000000000001
PCSN3O2,0.7656000000000001
MgTiZn(BiO3)2,0.7656999999999998
Mn2PO5,0.7656999999999998
K2AsAuF6,0.7657
Te4MoW3(SeS)2,0.7658
TaO2,0.7658
Ba10V10O29,0.7658000000000005
La4Te3N2,0.7658000000000005
Yb2EuS4,0.7658999999999998
NaV4Cd3O12,0.7658999999999998
Mo3W(SeS3)2,0.7658999999999998
WSeS,0.7660999999999998
VPNO6,0.7664
LiMnOF2,0.7664000000000001
BaSrInSbO6,0.7664000000000004
MoW3(SeS)4,0.7664999999999997
Na8MgMn2O8,0.7665
MgV8(OF)8,0.7666000000000004
Er5Mg(MoO6)2,0.7666000000000004
NaGe,0.7666999999999999
MoW3(SeS)4,0.7667000000000002
V6O7F5,0.7667000000000002
Na6Sc6Nb2Si5S7O48,0.7667999999999999
Mg(AlB14)2,0.7667999999999999
MgCr2(NiO4)2,0.7668999999999997
RbAg5S3,0.7669000000000001
Cs2SnAs2,0.7669000000000001
LiBiO2,0.7669999999999999
CdBiO3,0.7669999999999999
Rb2MnH12(SeO7)2,0.7669999999999999
Ni(HO)2,0.7670000000000003
WSeS,0.7671000000000001
WSeS,0.7671000000000001
Tb3CuSe6,0.7672000000000003
MgPb4(WO5)2,0.7672999999999996
Li7Mn2(CoO4)3,0.7672999999999996
Cu3TeS3Cl,0.7672999999999996
Li3LaP2,0.7672999999999996
Nd4Te3N2,0.7672999999999996
CaCr2Cu3(SbO6)2,0.7672999999999996
Sr8MgMn6O20,0.7673999999999999
MgIO12,0.7674999999999998
MgW2(BrO)4,0.7675
BaYAgTe3,0.7675000000000001
Te4As2I2O,0.7675999999999998
LiMn2P2(H2O5)2,0.7675999999999998
MgTi2V2O8,0.7675999999999998
LiV2OF5,0.7676000000000001
Mg2ZnCu,0.7677
Mn6VSi5HO19,0.7677000000000005
MgMn3TeO8,0.7678000000000003
Rb7NbAs4,0.7678999999999998
MoW3(SeS)4,0.7679
La10Se19,0.7679
Li7Mn5O12,0.7679
Mo3Br6O,0.7679999999999999
La9Ga5Se21,0.7680999999999996
Sr2Sb2Se3O2,0.7681999999999998
NaZnBP2O11,0.7682
Na2Y2Nb2Si3(SO8)3,0.7682000000000001
Na6MnO4,0.7683
Y11Ta5O28,0.7683
Mg9(In13S24)2,0.7683999999999997
NaMgCr3O8,0.7684
MnFe(PO4)2,0.7685000000000002
K2Ni3S4,0.7685999999999997
LiCr2O4,0.7686999999999999
MgV6O5F19,0.7686999999999999
FeSO8,0.7686999999999999
Mg(NiO2)4,0.7689000000000004
CaPbAu2,0.7689000000000004
MgCr2(FeO3)2,0.7689000000000004
Li4Co3O7,0.7689000000000004
Sr2AlGaCo2O7,0.7689999999999997
CoPO4,0.7689999999999999
ThSeO,0.7690000000000001
Ti(SnN)4,0.7690000000000001
Te2MoW3(Se2S)2,0.7690000000000001
Na3V5O10,0.7690999999999999
K4Mo6Se25O,0.7692000000000001
K8Li9Cr4O16,0.7693000000000003
Li7Mn4CoO12,0.7693999999999996
Li5V3P8O29,0.7694
Ba3(Mo9O14)2,0.7694000000000001
Sr3(GeP2)2,0.7694000000000001
Li2TiMn2NiO8,0.7694000000000001
Na2CdCl4O3,0.7695
Te4Mo(WSe)2,0.7695999999999996
Li2MnWO6,0.7695999999999998
Li5Mn2Fe3O10,0.7696000000000001
MgMnSbO4,0.7696000000000005
Gd3CuSnSe7,0.7696999999999998
Rb2Ba8Ca(Sb3O)2,0.7697000000000003
NaNi2P3O10,0.7697000000000003
LiMgAg2,0.7697999999999998
MgCr2Ag6(ClO4)2,0.7698000000000003
TaBiO5,0.7699
Li7V5O12,0.7700999999999998
K6InP3,0.7701
Ba2Cu2O5,0.7701
MnFe(PO4)2,0.7701
LiCu2PO4,0.7701000000000002
Te3(PdBr)4,0.7702
LiLa4CuO8,0.7702
Mn2ZnO4,0.7703000000000002
Al4Fe2CuP4(H8O13)2,0.7703000000000002
Li4Co3Sn5O16,0.7703999999999995
Na5V4(PO4)6,0.7703999999999998
LiV4OF11,0.7704
VIO4,0.7704
Li7Mn5O12,0.7704
CdGeN2,0.7705000000000002
Li3V3FeO8,0.7705000000000002
MgMo2(WO6)2,0.7705000000000002
Ba3Zr6BeCl18,0.7706
NdTl2InTe4,0.7706000000000008
Mo2W(SeS2)2,0.7707000000000002
Te6MoW3Se2,0.7708999999999997
Ba7Ga4As9,0.7708999999999997
Li2Mn3NiO8,0.7708999999999997
Li7Mn4CoO12,0.7709000000000001
MgSn4O9,0.7709000000000001
Co2Sb2O7,0.7709999999999999
HfNi(OF)6,0.7710000000000001
Li7Mn4CoO12,0.7710000000000004
MgMn2O4,0.7710999999999997
Li3Cu3(PO4)2,0.7711000000000006
Sr2V11NiO22,0.7712000000000003
Nb3Cl5O2,0.7713999999999999
NaSi2BO7,0.7714
KAu(CN)2,0.7714000000000001
IrF6,0.7714000000000003
Li4MnCo2O7,0.7715000000000001
Li2MnF5,0.7715000000000001
MgV4O10,0.7715000000000001
NaV6O15,0.7716
Ag2Hg7(P4Br3)2,0.7716000000000003
Li4Nb2Cr3Co3O16,0.7717999999999998
Rb2CoO3,0.7718
MgN8,0.7719
ZnCdTe2,0.7719
Nd2(OF)3,0.7722
Pr2AlNO3,0.7722999999999995
CoHgC4(SeN)4,0.7723
RbAlCu(PO4)2,0.7723
O2,0.7723
Rb2Mn(TeS3)2,0.7723999999999998
Li5V3P8O29,0.7725
Mn3O2F5,0.7725
Mg30NbSiO32,0.7725
TePb,0.7725999999999997
Sr3Tl2O6,0.7726000000000002
MgFe2(CoO4)2,0.7726999999999999
LiTe4H4(O3F4)2,0.7726999999999999
LiCaCoF6,0.7727000000000002
Li8CrS6,0.7727999999999999
BaMn8O16,0.7728999999999999
Na10Zn3Si6Ge5(SO8)6,0.7728999999999999
LiMn2O3F,0.7728999999999999
CaSn4O9,0.7728999999999999
V(CO3)2,0.773
Fe43O64,0.7730999999999999
Sr2CoO4,0.7733999999999996
V2Bi8O17,0.7733999999999996
Nb12Br17F13,0.7735
BaTbAgTe3,0.7735000000000003
Cd2As3Br,0.7736000000000001
Yb11GaSb9,0.7736999999999998
Te2AsS4N4(ClF2)3,0.7736999999999999
RbNiN,0.7736999999999999
Te4Mo3WSe4,0.7738
Zn2Cr5(PO4)6,0.7738
Li2CoO3,0.7738
Ca2Al3O8,0.7739
Li7Mn2(CoO4)3,0.7739000000000003
NaLaSiSn(SO6)2,0.7739000000000003
Ag10Te4Br3,0.774
Li7Mn4CoO12,0.7740999999999998
KICl2O,0.7741999999999999
Cd(InSe2)2,0.7742
MgMn5O8,0.7742
Li17(CoO4)4,0.7742
Cs2SnAs2Se9,0.7742000000000002
Zn2Ga2S5,0.7742999999999998
NaSmCu2F8,0.7743
MgFe6Sb10(IO3)6,0.7743000000000002
Mg(C2O3)2,0.7744
UB6H36(C2N)3,0.7744000000000001
Li3PWCO7,0.7744999999999997
Cs2Bi4Se7,0.7744999999999997
TbRhO3,0.7745999999999995
V6O7F5,0.7746
LiMnOF2,0.7746
Te2Mo(WSe2)2,0.7746000000000002
Nb2Se9,0.7746999999999997
CrF5,0.7746999999999997
Rb3AuF6,0.7746999999999999
MgMn4O8,0.7747999999999999
Li5La4TiNb7O28,0.7748999999999997
In2(PSe3)3,0.7749000000000001
BaSnN2,0.7749999999999995
Co(NF3)4,0.7749999999999999
NiO2,0.7750999999999999
HoCO4,0.7752
Li4Mn5O12,0.7752000000000001
Li7V3P8O29,0.7753000000000001
LuCu(BO2)5,0.7753999999999999
Na6MnO4,0.7754000000000003
MgV4(PbO6)2,0.7755000000000001
Mn2HO4,0.7755000000000003
CaBi4O9,0.7755000000000005
Li7Mn4CoO12,0.7755999999999998
CeSe2,0.7756000000000001
YbTlS2O9,0.7756999999999998
Fe2CuAs2(HO5)2,0.7757000000000001
Ba2Ti2CuF14,0.7757000000000001
RbReCl4,0.7757999999999999
MgTiCo5O12,0.7759999999999998
AgSb(Te8Pb7)2,0.7760999999999996
Te2MoWSe2,0.7761
Li4MnCo2O7,0.7761
Ba2MgBiSbO6,0.7762000000000002
Li3Cu3(PO4)2,0.7763
Ba2MgNiWO6,0.7763
CrMoF6,0.7764
Na2La2In2SiS5O24,0.7764
Li2Mn2CoO6,0.7765
NaAlTe2,0.7765000000000004
KLiMoO5,0.7766
CsNiN,0.7766
VS2Br2N3,0.7769
Fe3O4,0.7769999999999997
Na2V16Mo2O45,0.7770000000000001
CaMn3O4,0.7771999999999997
Mo2SeS3,0.7771999999999997
LuZn4FeO7,0.7772000000000001
BrO4,0.7772999999999999
MgFe6(OF)6,0.7772999999999999
Re2Cl5O4,0.7773
MgMnO2,0.7773000000000003
BaYMg6O8,0.7773000000000003
ZrCrAgS4,0.7773999999999996
Sn2S3,0.7774000000000001
Mn2OF2,0.7774999999999999
CeSe2,0.7775
Li5Fe4(P2O7)4,0.7775000000000003
Cd2Bi6O11,0.7775999999999996
Ba3Ti2(O3F5)2,0.7776
Li7Mn4CoO12,0.7776000000000001
MgMn3NiO8,0.7776000000000001
Li3V3P8O29,0.7778999999999999
K4MgMo2(SO3)2,0.778
Na4CaSiGe(PO6)2,0.778
RbGd2CuSe4,0.7781000000000002
MgMn4(Si4O11)2,0.7781000000000002
Mo3(SeS2)2,0.7782
Li10Fe3Co3(NiO8)2,0.7782999999999998
